fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
8.88172,0.2860313,0.45254487,1.6932317,0.057367936,6.9911895,11.989,1.0036592,3.2456896,0.5566796,12.301911,7
6.4976816,0.89746344,-0.0059251837,1.599822,0.073269084,9.000443,17.002592,1.0040009,3.500154,0.63711065,10.901967,6
8.894003,0.12542523,0.45018992,1.8060476,0.083901554,10.00651,21.007454,0.9989431,3.4240303,0.76806736,11.901623,7
8.8061905,0.41903648,0.20000605,2.5013373,0.091896795,32.988625,87.997826,1.0159278,3.1970656,0.53814316,9.202036,5
6.306032,0.7645142,0.012782165,2.8963022,0.072990075,25.99183,51.9958,1.013071,3.5060453,0.59893644,11.510814,6
5.5974565,0.92130476,-0.016807409,2.0969613,0.050012454,16.993225,77.9941,0.98147106,3.6769032,0.73168486,11.39849,5
7.503164,0.5143181,0.019833053,1.6992084,0.07123023,13.008278,31.004614,1.006735,3.352795,0.5355427,10.482166,6
8.803698,0.40584412,0.39360783,2.1888497,0.090834334,18.999456,51.998158,0.98954546,3.4454865,0.6193337,9.184867,5
10.782672,0.44598353,0.33892918,2.5111697,0.09306126,20.00571,38.01734,1.0100498,3.2548952,0.7034477,10.81159,5
8.195048,0.4453472,0.21805616,2.304371,0.05763771,10.020608,27.997818,0.9878625,3.2524843,0.5295353,10.205403,6
6.8978634,0.7300084,0.0061321463,2.3014839,0.05992702,6.9920945,16.020584,0.9881329,3.4499006,0.64347994,11.511814,6
15.492738,0.6501153,0.4975262,4.1849384,0.07636102,9.991949,22.997387,1.0071512,2.9175303,0.7577712,11.106691,5
6.407736,0.6017662,0.19527815,1.7864339,0.092118524,14.0004635,30.98723,1.0001297,3.5964937,0.65925205,9.808143,5
11.207057,0.69181496,0.55841994,2.2941458,0.06866722,6.001825,12.999971,0.9819358,3.156201,0.7086871,9.491629,6
6.9131374,0.6821255,0.0073944866,2.4993694,0.10640003,22.002031,37.011982,1.0000684,3.460894,0.5750184,10.598575,6
7.8071976,0.6157119,0.05995592,2.2963512,0.08623272,5.99514,18.001593,1.0193255,3.2828226,0.6193456,9.287716,5
5.9111953,0.6519665,0.13126583,1.9825003,0.08655764,31.990875,44.006138,0.99474794,3.5895407,0.7067227,10.213904,5
6.7093515,0.47702086,0.23238446,1.6894324,0.07680511,17.99338,33.98652,1.0183705,3.3946135,0.6038579,10.613525,6
7.9955397,0.5656044,0.2309168,3.2024055,0.06614434,17.001558,119.01855,0.99413776,3.277937,0.56686133,9.30617,5
7.6980605,0.78000706,0.43524414,1.8969496,0.07713895,8.007214,86.01188,0.98546654,3.2405217,0.5955843,9.502904,5
11.508489,0.30313206,0.52019376,2.2241611,0.07794285,14.00371,28.023314,0.9968261,3.0224657,0.9303948,9.793886,6
7.0067897,0.572875,0.13565159,1.5804197,0.09085108,25.014833,42.000916,0.99783546,3.3540146,0.59402114,9.214025,5
5.88826,0.18417731,0.20502526,1.7047863,0.041989163,56.99656,134.98242,0.9957159,3.3179371,0.45230454,9.497516,5
8.101394,0.55782753,0.2810016,1.7084745,0.3808536,15.995019,56.0034,0.9999846,3.1014922,1.2888428,9.311441,5
6.692268,0.27641127,0.2929225,2.3951938,0.009824166,35.989536,99.97546,0.99980104,3.2434072,0.38849434,11.701285,7
11.596793,0.41774002,0.5299196,3.3062212,0.13025492,32.990753,98.00001,0.9863375,3.2074492,0.96297246,9.198402,5
8.614144,0.47210664,0.2771301,2.285259,0.048818428,14.022415,28.017097,0.9883489,3.1759672,0.8136693,11.210863,5
7.6037993,0.35100684,0.30923614,1.6973642,0.06661157,26.011541,64.99797,1.0127703,3.4705534,0.63010204,9.494949,6
7.6069407,0.78466606,0.012030314,1.6830972,0.07350472,33.00244,45.008728,0.9925806,3.313142,0.610565,10.698141,6
8.104042,0.8167926,0.22698613,2.1158404,0.078699484,4.987263,13.009027,1.0129216,3.3604178,0.7735689,10.707819,6
6.2086697,0.5214986,0.07471282,4.41436,0.07712432,10.995318,32.025677,0.98596734,3.5705388,0.6285949,11.606012,6
9.294224,0.35745022,0.38309014,1.5168746,0.07943304,41.00464,54.997288,1.0070869,3.4828377,0.73032194,10.910571,6
9.399241,0.57189775,0.1439424,1.9883718,0.09298702,24.988325,48.00534,1.0056849,3.1393867,0.556992,9.696151,5
6.79567,0.6293019,0.07618018,2.1157663,0.08715983,10.994749,44.008205,1.0099696,3.4555187,0.5432285,10.394567,6
8.507411,0.33158284,0.41415623,4.699632,0.07439485,2.997136,9.013902,0.9811181,3.3829374,0.6726504,11.598798,7
9.206366,0.6572477,0.103287615,2.9808345,0.094932534,12.007084,48.002327,0.9852278,3.3143907,0.5530019,9.490529,6
9.89365,0.54598165,0.44925153,2.329858,0.068111174,16.00969,39.99354,0.99712753,3.3901565,0.6320255,9.405455,5
6.9920616,0.69592446,0.073269285,2.4972696,0.09563185,14.996557,21.007097,0.9915248,3.386283,0.59231067,11.280423,6
7.783314,0.7652413,0.030696407,2.3048477,0.10197337,15.007305,54.021584,1.0084817,3.2586474,0.6424009,9.780684,5
11.295326,0.36075425,0.42317632,2.3128362,0.08844797,5.993923,16.00973,1.0028335,3.0970943,0.79985,9.3067465,5
11.511443,0.1850738,0.4974307,4.0094624,0.09847699,4.026247,22.988457,1.0119559,3.2891142,0.9753679,10.102745,6
6.7089825,0.6624316,0.023671353,1.8969183,0.05136013,25.994188,41.99257,0.9922714,3.38798,0.8404177,10.887371,6
9.7889595,1.2654105,0.3249265,1.9852233,0.1016241,32.020317,151.0121,1.0026758,3.1461978,0.52616185,9.48943,5
11.99266,0.5017342,0.5907419,1.4156301,0.07910095,23.013521,42.01112,0.99630123,2.9313555,0.6721893,10.505129,7
7.4961925,0.40936348,0.18596056,1.6013608,0.08706908,24.011824,58.020214,1.0002642,3.3327532,0.59447324,9.40912,5
5.195715,0.31294852,0.24677828,1.8008848,0.09437272,12.998549,49.992268,1.0000128,3.3757894,0.5417272,9.199135,5
8.191143,0.59197515,0.013132288,2.486442,0.087451436,19.000408,57.987144,0.9949103,3.5031273,0.64876646,9.312593,6
9.409141,0.3863099,0.4670108,4.6084294,0.10374513,3.0009181,10.015659,1.0008644,3.2642899,0.6358328,12.185958,7
6.986355,0.7488091,0.119624645,1.7931322,0.1253085,15.011463,64.0242,1.0021932,3.2340336,0.59378767,9.485422,6
5.218139,0.3340986,0.010424058,1.7792118,0.055661142,27.007862,63.008175,0.9862339,3.6830537,0.7957806,14.010703,6
6.9098587,1.081479,0.06316966,2.0986257,0.05741254,11.988234,30.996489,0.9983752,3.512631,0.42706624,11.40346,4
6.395661,0.5571293,0.021204954,1.7895844,0.08455021,3.9992483,10.985694,0.99935275,3.4818263,0.6709665,9.516106,5
7.0958877,0.53812563,0.055008028,1.7028211,0.055596206,14.991488,24.005701,0.9842833,3.2853272,0.65499336,10.797413,6
7.3869195,0.39483407,0.4641353,2.019676,0.08005594,13.989882,67.002045,0.9898246,3.3484013,0.5554648,9.200697,5
8.998231,0.5561615,0.48669624,2.8955977,0.09615065,40.993587,109.984795,0.99477047,3.085122,0.6027761,9.209075,5
9.284186,0.35307568,0.3737691,1.4986814,0.066813484,41.002377,55.014397,0.9891473,3.4633408,0.723358,10.905321,6
6.999461,0.6105119,0.092030555,1.4208194,0.07371798,27.006155,62.980232,0.99618363,3.2676306,0.6083842,9.211821,5
7.2113233,0.5907446,0.54543304,2.082141,0.12255859,3.0089078,8.988841,1.0135475,3.328602,0.5654133,10.303675,4
10.395507,0.60474515,0.48471403,2.1031778,0.20363285,5.005179,16.020935,0.98030853,3.1626787,0.62026024,8.423838,3
6.8012366,0.35189766,0.31493124,1.7709564,0.056431957,4.0021443,7.9936695,1.001715,3.3863223,0.5370596,12.786136,7
6.608987,0.61864394,0.0034358948,1.9102964,0.0779097,8.001736,24.99699,0.99790525,3.6904395,0.72797954,10.507696,5
7.293828,0.40378392,0.29848582,2.4019506,0.08789342,8.992115,45.986034,1.0198027,3.4107857,0.52624166,9.393872,6
7.6867995,0.54641974,0.27577642,1.8946543,0.07886242,23.013662,146.98526,0.99096316,3.2506945,0.57364714,9.691244,5
9.107376,0.30110615,0.34626788,2.0093348,0.04372121,12.027229,25.011518,1.0131451,3.2527497,0.854803,11.717182,7
7.796542,0.5661172,0.19786718,1.7841485,0.10162061,12.006146,46.98999,0.9872271,3.1825254,0.92555946,9.491787,5
8.303453,0.42283174,0.3875803,2.4812777,0.08060089,24.005095,59.999207,0.9958951,3.3129063,0.69560605,10.795594,6
8.0882225,0.86157453,-0.015103451,3.2974136,0.09990501,26.006273,60.99557,0.98535514,3.6113386,0.7002072,9.807719,4
6.801279,0.8091814,0.048158925,1.9980885,0.0736969,5.9979415,14.015653,0.99841833,3.518818,0.6470669,10.799754,6
7.1168413,0.42907664,0.4147903,5.510469,0.05438193,29.002876,128.98067,0.9841963,3.4337316,0.7065074,10.492452,5
9.290027,0.43147674,0.44206154,1.8933616,0.09145895,8.984917,22.011736,1.002248,3.268934,0.5474604,9.504236,5
9.41807,0.28820407,0.53679925,2.3988569,0.07864667,5.997269,18.003845,1.0091964,3.1998472,1.1432688,11.992562,7
7.2944617,0.652884,0.022894321,2.181108,0.07023756,30.999306,91.99856,0.9904908,3.3098395,0.6882629,11.076919,6
5.598318,0.8545556,0.043232024,1.4215298,0.04306684,11.997434,88.000755,0.9833639,3.560441,0.8281878,12.903005,8
8.416022,0.60723454,0.1338458,1.8023543,0.08299398,37.997307,45.98361,1.0114175,3.374879,0.9022148,11.7921295,6
10.702394,0.42843586,0.3794718,2.1982272,0.11142586,8.019921,32.00781,0.9769066,2.889973,0.48841512,9.602509,5
7.3963165,0.67789596,0.14756787,1.8032169,0.078195564,11.998158,38.98432,0.9941718,3.500174,0.6970905,9.900205,6
7.3022404,0.54785603,0.03434895,1.6028302,0.079183795,17.010584,41.981785,0.98845536,3.3673067,0.47477818,9.013661,4
4.6182175,0.5423629,0.16053751,2.1012828,0.046313785,8.006202,65.00943,0.9885235,3.893746,0.5613424,13.113977,4
6.594642,0.8296733,0.025924712,2.307517,0.057757266,32.01818,48.005882,0.99784523,3.5221004,0.5565889,12.306685,7
7.703702,0.43920377,0.23660305,2.5816607,0.08539498,28.99632,63.014755,0.9982684,3.3630245,0.58773386,10.498882,6
6.5974054,0.5356795,0.08158004,2.3958259,0.08688482,13.009011,25.999641,0.97728676,3.404663,0.724176,12.503992,7
8.20648,0.32011953,0.40883482,2.1962512,0.059880465,5.9906187,10.021952,0.9878091,3.3096983,0.6792843,11.198522,7
6.885542,0.39163086,0.25539187,2.086494,0.11257336,4.0004907,7.018898,0.9864772,3.4402943,0.5796441,11.405929,4
7.08483,0.43713164,0.40671855,5.510538,0.06836751,28.0139,128.0043,1.0079883,3.4247487,0.70439994,10.502299,5
9.218472,0.75979114,0.18606399,2.2103806,0.12919341,10.006697,103.0079,0.98268336,2.8630228,1.3560811,10.193051,6
7.6043053,0.4632499,0.11934683,2.5776894,0.08600907,12.000863,49.006203,0.98854256,3.2154202,0.5559906,9.988333,5
6.3006997,0.6884657,0.010683865,3.695923,0.0948897,31.993217,54.00377,1.0006678,3.5207987,0.65561616,11.3044,6
8.898098,0.49573448,0.5307375,4.0124164,0.09813263,2.9731617,10.0049515,0.9986794,3.2088823,0.58681816,12.0880575,7
12.513023,0.5881207,0.47944418,4.3032413,0.09106005,4.993586,14.013879,0.998816,3.2452247,0.74810827,11.887615,6
10.620965,0.42280823,0.47960228,2.708682,0.05710949,5.010397,18.008291,0.9997463,3.2225015,0.86204654,11.29965,6
7.2774706,0.32283902,0.20169252,2.2776859,0.057463985,35.005104,69.98129,0.9967485,3.418869,0.6252584,10.094751,5
8.289888,0.71321666,0.14565668,1.8033056,0.0840093,10.0044985,52.000378,0.9942251,3.209628,0.77724254,9.509537,5
9.225152,0.5201824,1.0062084,3.405674,0.62785536,31.97427,68.999176,0.99874187,2.7428691,2.0137677,9.382467,4
9.3175745,0.33644393,0.46020237,1.5095869,0.05435059,19.000095,36.9977,0.9995733,3.1980736,0.90453726,11.095957,7
13.6832695,0.4129945,0.6790885,2.910381,0.102689564,16.999073,43.005497,1.0039263,3.0474095,0.79575795,10.010881,6
8.40788,0.34436297,0.4328258,2.2781484,0.07385381,11.989958,19.006897,0.9794494,3.1886783,0.82069373,11.193449,7
11.417524,0.2594032,0.4365591,3.593135,0.07596545,6.0034957,18.994427,0.986603,3.1164243,0.8355732,9.30275,6
10.11054,0.4505655,0.21383052,1.8878882,0.091550246,9.975243,17.97802,0.9984907,3.221772,0.66086555,9.289703,6
6.3876863,0.40136728,0.22292097,1.6201783,0.058927257,5.000432,12.00022,1.0012888,3.3569014,0.55357945,9.194697,5
7.4192963,0.35776868,0.29999647,2.5931907,0.09945827,25.994047,71.997185,0.992057,3.3960915,0.6685583,11.009246,5
12.991805,0.46331257,0.5019996,4.2972093,0.0794113,6.0122795,47.006325,0.9938141,3.3066647,0.69258255,12.692519,6
7.2003446,0.38156375,0.30933,1.8154091,0.087204345,30.993021,69.99484,0.98647666,3.4297304,0.5993459,9.500694,6
7.8864665,0.64591765,-0.00042907335,2.4916918,0.08095102,17.00342,38.001884,1.0179069,3.3260925,0.7647434,11.732512,7
8.198459,0.2274758,0.4239277,2.4952703,0.075102344,31.000343,50.979706,0.9917341,3.5157754,0.8199331,10.397453,6
7.693176,0.58192897,2.615426e-05,2.5861833,0.035607673,7.0014277,12.987724,0.998744,3.37244,0.5638821,10.798672,5
10.219851,0.2266847,0.48309103,2.4071105,0.074160926,10.00236,28.003477,1.0044289,3.1443694,0.62130713,10.395694,5
10.186609,0.48004463,0.6302525,2.8925707,0.08184615,10.001186,25.990341,0.9868658,3.1574113,0.76992065,12.50005,7
12.5154705,0.38343483,0.54327875,2.591277,0.061140034,24.998953,67.991394,0.9975698,3.1532505,0.8333265,10.4198,6
7.895246,0.33713183,0.3691766,1.8927212,0.052427746,4.9834523,10.020369,1.0069758,3.26215,0.529426,11.212803,7
7.0046425,0.57977784,0.13252294,1.9111913,0.10375591,33.99144,124.00822,0.9845875,3.4269805,0.4980902,10.498217,5
7.5998445,0.31910092,0.34080172,2.5059178,0.070163496,26.012486,35.005207,0.9969236,3.209939,0.590975,12.49363,7
9.110016,0.4605204,0.34878224,2.4161987,0.08511896,22.995462,78.00456,0.98676366,3.3703942,0.62906295,9.507964,5
7.092868,0.4420345,0.4191399,5.500602,0.07502199,29.006798,128.99011,0.9900994,3.4191413,0.7180034,10.50695,5
9.006161,0.80759555,0.045079056,2.4101908,0.07518534,26.004076,95.991455,0.99775267,3.3661976,0.5224339,9.995402,5
8.317976,0.30138016,0.38461465,2.383995,0.08088677,16.995522,42.992188,0.9793536,3.322979,0.77517736,12.505858,7
7.0125713,0.37661234,0.49263155,2.4932106,0.09170221,33.000645,85.01795,0.9927508,3.385618,0.76870716,11.398587,6
5.2125254,0.32716727,0.010446855,1.8019488,0.052892737,27.005001,63.002068,1.0052675,3.6738808,0.78988934,13.988144,6
9.402956,0.4021355,0.4832711,4.5874534,0.054654956,9.993737,19.99182,0.9781434,3.3387573,0.7815038,12.204657,7
10.003713,0.525637,0.24844201,2.1791975,0.07784193,19.005774,58.001526,0.9959878,3.1753142,0.55886,10.075357,6
10.307238,0.42318448,0.43904254,2.374281,0.20476024,5.0117674,12.000837,0.9813349,3.1824574,0.65562874,9.494711,6
8.807696,0.22454196,0.3633593,1.7000873,0.046051875,13.004393,26.977507,0.9944703,3.148942,0.58613795,11.297197,7
7.5902276,0.5606604,0.019870965,1.690512,0.07166957,17.00005,30.987389,0.99393576,3.3795986,0.5110632,10.42103,6
6.803106,0.90796566,0.29930168,4.8050528,0.05453508,14.992712,39.00493,0.9840036,3.5465577,0.5303288,11.0904665,5
7.191573,0.550993,0.056874596,2.2855608,0.071418054,15.992099,35.994053,1.0038064,3.377743,0.57959753,10.298053,6
10.180023,0.35354665,0.6232075,2.8985648,0.13807657,10.003519,40.989227,0.9807685,3.2355707,0.65818524,12.521712,6
6.8797145,0.7361218,0.018786585,2.306763,0.042266592,6.998533,15.990893,1.0087644,3.4485137,0.63233805,11.479459,6
7.09588,0.82941025,0.03602174,4.417976,0.08759954,5.0133033,13.011756,0.9957435,3.4180422,0.57735497,11.0202265,4
8.013166,0.33876127,0.5138717,2.5058854,0.07473734,17.99793,79.98805,1.0111972,3.3692155,0.79166687,9.611064,6
7.900227,0.54346186,0.33732703,2.488578,0.08388425,7.9878936,16.986208,0.9807851,3.1960058,0.72146374,13.109696,8
7.011575,0.3600415,0.22456849,2.3974602,0.08517755,23.98848,68.99256,1.009402,3.412172,0.55373204,10.098993,6
6.5945444,0.6617919,-0.02303185,2.9889746,0.114782296,20.997889,31.00962,1.0076782,3.4310176,0.62397534,10.29366,5
9.881725,0.75887305,0.20242825,5.818634,0.09753006,32.994957,76.00909,0.97949743,3.12141,0.5524711,9.405544,5
12.494991,0.39635321,0.60147244,2.5962996,0.093518935,31.006483,71.98322,0.9981449,3.119069,0.7267012,10.513989,5
7.9082403,0.35556084,0.40870076,1.9914644,0.07693036,7.98503,18.974163,0.9968493,3.3527644,0.60413027,11.377481,6
10.309752,0.33864674,0.50576156,2.7754843,0.16493347,14.996048,75.01306,1.0040246,3.1941571,0.6353133,9.397259,5
6.812131,0.695588,-0.0024711164,5.5887194,0.109616004,21.01733,57.98956,0.9954054,3.4482403,0.7319785,10.190084,5
8.495521,0.64874536,0.50095963,6.1089196,0.122971505,33.986385,150.9846,0.99889135,3.3021991,1.1285701,9.306692,5
8.81855,0.31556284,0.42579746,5.8952327,0.05834656,6.995861,12.994963,0.997172,3.3064451,0.6115787,12.095521,7
10.585494,0.30833712,0.49789888,2.5127962,0.06393203,5.9966326,21.003838,0.9895082,3.2688856,0.8608168,10.705917,6
8.714025,0.78780246,0.51801556,1.6824831,0.4074886,12.014828,66.01262,1.016866,3.0067914,1.1591866,9.194995,5
9.007807,0.3753447,0.4009611,2.39681,0.103946835,6.0122495,9.984855,0.99163556,3.1119657,0.5763064,11.90137,7
6.9135184,0.61193556,0.01721457,1.8775935,0.07863346,17.985588,30.009153,1.0274341,3.3794315,0.73951733,9.80689,5
6.89883,0.41033235,0.31385875,2.1986263,0.09771716,21.998629,35.998436,0.9955153,3.3928754,0.75663483,11.094349,6
6.7975097,0.4782107,0.080052935,1.812694,0.084918484,40.006546,63.997368,0.99638265,3.1298645,0.48955038,9.601788,5
8.695124,0.68077105,0.2981369,3.0130968,0.085734375,23.015696,80.99665,0.9977496,3.469229,0.74622136,11.590874,6
5.5914617,0.6108411,0.032761455,1.4990336,0.08209154,6.004528,13.018181,0.9776552,3.6569815,0.63638914,10.093451,4
5.691755,0.6170698,0.0024738084,1.3831234,0.05437423,11.015294,17.986965,1.0047729,3.441094,0.5738833,12.185113,6
10.8972,0.37545756,0.59137154,4.023083,0.08207583,16.994944,64.989685,1.0040488,3.2077606,0.78954726,10.085906,5
11.304892,0.3611053,0.4417015,2.0050726,0.07578971,6.0042124,15.008561,1.0037717,2.943321,0.6529187,9.195888,6
6.2987285,0.5149875,0.13061722,2.3162522,0.06693959,28.998339,39.99878,0.99036545,3.4174967,0.7430949,10.989654,6
7.907379,0.20451953,0.35802963,1.7169262,0.04643286,6.9865103,14.983261,0.9867763,3.3286066,0.8121047,11.911253,7
7.000585,0.24173455,0.40256277,1.6132808,0.04624532,20.994127,67.00292,1.0065446,3.4982216,0.62281144,11.087816,5
6.9820657,0.5920582,0.106183626,2.192277,0.08110094,13.010709,27.991718,0.98470634,3.513758,0.61566246,10.204519,7
5.9135485,0.4331796,0.006962099,1.5949049,0.049332187,2.998356,11.017494,0.9886129,3.4836884,0.8340288,11.679915,6
8.204971,1.3339269,0.018275665,1.7068454,0.077554144,2.9852266,12.010011,0.9888888,3.5358834,0.49185532,10.891772,5
9.822978,0.33147195,0.39806548,1.4101669,0.06916872,3.015362,6.9842367,0.9884518,3.1860936,0.5639898,11.416007,7
10.398801,0.5735652,0.616898,2.580324,0.066515386,10.999383,24.020683,0.9848233,3.1753242,0.695498,9.026588,5
6.7967257,0.69105256,0.0952036,3.89604,0.08398105,14.985228,29.003199,1.0030036,3.395078,0.513945,11.116279,4
8.18873,0.40977848,0.45297176,2.7630677,0.08551766,10.9871435,43.013878,0.9942155,3.542781,0.62154096,10.50401,6
12.012689,0.3656236,0.7590238,4.197632,0.048413254,7.0094824,37.992393,1.0019406,3.2183683,0.60357916,12.991276,7
7.192971,0.61311483,0.019449443,1.902439,0.10152809,9.999228,30.994982,0.9982628,3.4641824,0.5291194,11.794187,6
7.893343,0.31289202,0.2392293,1.7110008,0.0641152,18.012657,45.000526,1.0027903,3.28846,0.6562584,9.310025,5
6.2096944,0.46105996,0.16878532,1.5955218,0.06985722,6.999777,11.001352,0.98576754,3.6190944,0.5421589,11.398358,5
8.600188,0.8227978,0.11721616,2.314289,0.07515881,12.000289,31.003109,0.9761192,3.4149516,0.46221915,9.894816,5
9.990262,0.4933507,0.20908667,11.005914,0.07243452,12.995295,50.005974,0.9930159,3.1668618,0.68090725,9.205009,6
8.207274,0.35043168,0.36162043,1.9124722,0.069295846,42.981693,73.99294,1.0088757,3.2323995,0.79698616,12.010921,6
6.989727,0.6757882,-0.020129358,1.8977284,0.10349614,8.998676,22.00208,0.98769957,3.3440385,0.5905916,9.695586,5
6.092464,0.57926315,0.23527205,2.5026116,0.040726166,15.999871,70.01424,0.98141587,3.4689958,0.65282506,12.498068,6
8.217206,0.7327857,0.20895901,1.6964892,0.08120136,4.989311,13.000352,0.99290365,3.1931763,0.50549835,9.490331,5
8.0040455,0.39079618,0.3121353,1.8914248,0.08439138,32.00802,84.00487,1.0084165,3.3921645,0.58285356,8.995444,5
6.301132,0.59832466,0.10295211,1.5923628,0.059998546,12.008893,25.985453,0.9912353,3.5477223,0.5142969,12.090204,5
11.406144,0.631146,0.65613145,6.1901765,0.08160387,6.0048685,23.99939,0.9804755,3.1249962,0.9876192,13.298862,6
9.996112,0.45054513,0.4290793,2.8993118,0.06377257,4.005657,8.006282,0.9856908,3.315451,0.6119745,12.216866,6
7.0776324,0.48497066,0.2836801,2.7842357,0.061738186,6.013502,15.998369,0.991379,3.2377932,0.525392,10.302504,5
6.6963954,0.530636,0.117698245,1.9992764,0.08191161,14.998299,35.995888,0.9951488,3.6005661,0.6447321,9.806507,5
10.200756,0.65601957,0.39375982,1.8931901,0.04435857,6.0095615,16.996687,0.99687195,3.1677685,0.46082005,9.999923,5
6.1110964,0.55899733,0.0038186072,2.2127023,0.07979199,5.9853277,8.995188,0.9854078,3.588808,0.5382682,11.4930725,6
9.195456,0.40935165,0.49607232,2.497035,0.05960439,11.99748,24.99879,1.0047604,3.3275719,0.7854637,13.30215,7
8.401966,0.7620648,0.109886885,1.899995,0.10344727,15.992626,63.006245,0.994362,3.2000866,0.81980187,9.586177,5
10.696662,0.3481732,0.5471381,2.595244,0.07493418,5.013079,16.006216,0.997546,3.1622853,0.6443198,10.993767,8
9.908608,0.4981386,0.48612645,13.8065815,0.20866,47.99401,82.02802,1.0101249,3.1482146,0.73414826,8.793778,5
11.216623,0.66967875,0.23826943,2.4946842,0.079118714,15.991635,53.007915,0.9927795,3.061316,0.71641487,10.9901285,6
6.784756,0.65155196,0.012994068,2.1175218,0.077427514,7.991063,14.995016,0.9901731,3.349025,0.6186041,10.381102,6
9.90647,0.25945324,0.479272,5.002613,0.086716995,8.99486,16.994043,0.9983698,3.1866703,0.51015055,12.495865,7
7.2866373,0.5906321,0.25514337,1.9996965,0.06741902,17.007294,104.020065,1.0056875,3.2664647,0.51669747,9.900441,5
7.58391,0.44206944,0.31472027,2.1003027,0.06497466,12.998869,73.998085,0.98448133,3.250389,0.51804733,9.915708,6
10.104781,0.3171804,0.45522812,2.2851195,0.06006579,22.002726,45.998444,1.0108261,3.2981439,0.66191685,9.695759,6
7.3055696,0.6718176,0.25330687,1.7746044,0.3753397,15.999117,50.974293,0.9965415,3.1699338,1.120805,9.398807,5
7.4026556,0.5281016,0.12846574,1.8902311,0.15499519,3.9991715,12.011448,0.9825882,3.2785711,0.847113,9.200385,5
8.582206,0.46537936,0.45546827,2.3977916,0.07803872,7.0002694,29.000137,0.9925795,3.0666513,0.44561717,9.506833,5
7.8016534,0.47950786,0.18096617,1.5806077,0.07377702,20.990536,101.994194,0.9983667,3.3875296,0.46320996,9.497242,5
7.000941,0.6515451,0.033647455,2.1005962,0.054749675,7.9963107,25.010988,1.0124569,3.4855535,0.6681988,9.487854,6
7.9157643,0.7319942,0.17043778,2.5947783,0.11398438,20.010225,37.992496,0.99795777,3.4088988,0.53211296,9.5245495,5
12.492865,0.28189528,0.53564584,2.305474,0.058949552,11.989073,29.006174,0.9921646,3.1014934,1.3503278,9.802755,7
